v8-version,6,8,275,24,-node.14,0
code-creation,Builtin,3,4898,0x13fac0d156c0,163,ToBooleanLazyDeoptContinuation
code-creation,Builtin,3,4918,0x13fac0d157c0,10084,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,4932,0x13fac0d17f80,2555,KeyedLoadIC_PolymorphicName
code-creation,Builtin,3,4944,0x13fac0d189c0,40,KeyedLoadIC_Slow
code-creation,Builtin,3,4971,0x13fac0d18a40,15804,KeyedStoreIC_Megamorphic
code-creation,Builtin,3,4984,0x13fac0d1c840,44,KeyedStoreIC_Slow
code-creation,Builtin,3,4996,0x13fac0d1c8c0,40,LoadGlobalIC_Slow
code-creation,Builtin,3,5008,0x13fac0d1c940,92,LoadIC_FunctionPrototype
code-creation,Builtin,3,5020,0x13fac0d1c9e0,40,LoadIC_Slow
code-creation,Builtin,3,5032,0x13fac0d1ca60,16,LoadIC_StringLength
code-creation,Builtin,3,5044,0x13fac0d1cac0,20,LoadIC_StringWrapperLength
code-creation,Builtin,3,5070,0x13fac0d1cb20,3036,LoadIC_Uninitialized
code-creation,Builtin,3,5083,0x13fac0d1d740,44,StoreGlobalIC_Slow
code-creation,Builtin,3,5099,0x13fac0d1d7c0,6684,StoreIC_Uninitialized
code-creation,Builtin,3,5112,0x13fac0d1f220,40,StoreInArrayLiteralIC_Slow
code-creation,Builtin,3,5124,0x13fac0d1f2a0,1072,EnqueueMicrotask
code-creation,Builtin,3,5137,0x13fac0d1f720,1432,RunMicrotasks
code-creation,Builtin,3,5149,0x13fac0d1fd00,2452,HasProperty
code-creation,Builtin,3,5160,0x13fac0d206e0,1036,DeleteProperty
code-creation,Builtin,3,5172,0x13fac0d20b40,25,Abort
code-creation,Builtin,3,5183,0x13fac0d20ba0,40,AbortJS
code-creation,Builtin,3,5194,0x13fac0d20c20,15,EmptyFunction
code-creation,Builtin,3,5206,0x13fac0d20c80,15,Illegal
code-creation,Builtin,3,5217,0x13fac0d20ce0,15,StrictPoisonPillThrower
code-creation,Builtin,3,5229,0x13fac0d20d40,15,UnsupportedThrower
code-creation,Builtin,3,5241,0x13fac0d20da0,21,ArrayConstructor
code-creation,Builtin,3,5252,0x13fac0d20e00,9,InternalArrayConstructor
code-creation,Builtin,3,5265,0x13fac0d20e60,15,ArrayConcat
code-creation,Builtin,3,5276,0x13fac0d20ec0,948,ArrayIncludesSmiOrObject
code-creation,Builtin,3,5288,0x13fac0d212c0,120,ArrayIncludesPackedDoubles
code-creation,Builtin,3,5301,0x13fac0d21380,180,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,5313,0x13fac0d21480,868,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,5325,0x13fac0d21840,104,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,5337,0x13fac0d21900,104,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,5349,0x13fac0d219c0,15,ArrayPop
code-creation,Builtin,3,5361,0x13fac0d21a20,15,ArrayPush
code-creation,Builtin,3,5372,0x13fac0d21a80,15,ArrayShift
code-creation,Builtin,3,5383,0x13fac0d21ae0,15,ArraySplice
code-creation,Builtin,3,5395,0x13fac0d21b40,15,ArrayUnshift
code-creation,Builtin,3,5407,0x13fac0d21ba0,1452,CloneFastJSArray
code-creation,Builtin,3,5419,0x13fac0d221a0,1478,ExtractFastJSArray
code-creation,Builtin,3,5432,0x13fac0d227c0,3044,ArrayEveryLoopContinuation
code-creation,Builtin,3,5444,0x13fac0d23400,142,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,5457,0x13fac0d234e0,500,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,5471,0x13fac0d23720,3036,ArraySomeLoopContinuation
code-creation,Builtin,3,5483,0x13fac0d24340,142,ArraySomeLoopEagerDeoptContinuation
code-creation,Builtin,3,5496,0x13fac0d24420,496,ArraySomeLoopLazyDeoptContinuation
code-creation,Builtin,3,5514,0x13fac0d24660,5124,ArrayFilterLoopContinuation
code-creation,Builtin,3,5527,0x13fac0d25ac0,142,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,5544,0x13fac0d25ba0,774,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,5557,0x13fac0d25f00,2928,ArrayMapLoopContinuation
code-creation,Builtin,3,5570,0x13fac0d26ac0,142,ArrayMapLoopEagerDeoptContinuation
code-creation,Builtin,3,5583,0x13fac0d26ba0,384,ArrayMapLoopLazyDeoptContinuation
code-creation,Builtin,3,5596,0x13fac0d26d60,2960,ArrayReduceLoopContinuation
code-creation,Builtin,3,5608,0x13fac0d27940,138,ArrayReducePreLoopEagerDeoptContinuation
code-creation,Builtin,3,5621,0x13fac0d27a20,142,ArrayReduceLoopEagerDeoptContinuation
code-creation,Builtin,3,5634,0x13fac0d27b00,142,ArrayReduceLoopLazyDeoptContinuation
code-creation,Builtin,3,5647,0x13fac0d27be0,2952,ArrayReduceRightLoopContinuation
code-creation,Builtin,3,5660,0x13fac0d287c0,154,ArrayReduceRightPreLoopEagerDeoptContinuation
code-creation,Builtin,3,5673,0x13fac0d288a0,142,ArrayReduceRightLoopEagerDeoptContinuation
code-creation,Builtin,3,5686,0x13fac0d28980,142,ArrayReduceRightLoopLazyDeoptContinuation
code-creation,Builtin,3,5699,0x13fac0d28a60,604,ArrayFindLoopContinuation
code-creation,Builtin,3,5712,0x13fac0d28d00,142,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,5724,0x13fac0d28de0,142,ArrayFindLoopLazyDeoptContinuation
code-creation,Builtin,3,5737,0x13fac0d28ec0,305,ArrayFindLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,5751,0x13fac0d29040,596,ArrayFindIndexLoopContinuation
code-creation,Builtin,3,5763,0x13fac0d292e0,150,ArrayFindIndexLoopEagerDeoptContinuation
code-creation,Builtin,3,5790,0x13fac0d293c0,150,ArrayFindIndexLoopLazyDeoptContinuation
code-creation,Builtin,3,5807,0x13fac0d294a0,309,ArrayFindIndexLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,5822,0x13fac0d29620,4048,FlattenIntoArray
code-creation,Builtin,3,5838,0x13fac0d2a640,4096,FlatMapIntoArray
code-creation,Builtin,3,5850,0x13fac0d2b680,15,ArrayBufferConstructor
code-creation,Builtin,3,5862,0x13fac0d2b6e0,15,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,5875,0x13fac0d2b740,15,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,5888,0x13fac0d2b7a0,15,ArrayBufferIsView
code-creation,Builtin,3,5899,0x13fac0d2b800,15,ArrayBufferPrototypeSlice
code-creation,Builtin,3,5911,0x13fac0d2b860,15,BigIntConstructor
code-creation,Builtin,3,5923,0x13fac0d2b8c0,15,BigIntAsUintN
code-creation,Builtin,3,5934,0x13fac0d2b920,15,BigIntAsIntN
code-creation,Builtin,3,5946,0x13fac0d2b980,15,BigIntPrototypeToLocaleString
code-creation,Builtin,3,5958,0x13fac0d2b9e0,15,BigIntPrototypeToString
