v8-version,6,7,288,49,-node.15,0
code-creation,Builtin,3,8014,0x2d2952b30cc0,15,MakeRangeError
code-creation,Builtin,3,8025,0x2d2952b30d20,15,MakeSyntaxError
code-creation,Builtin,3,8037,0x2d2952b30d80,15,MakeTypeError
code-creation,Builtin,3,8049,0x2d2952b30de0,15,MakeURIError
code-creation,Builtin,3,8060,0x2d2952b30e40,15,FunctionConstructor
code-creation,Builtin,3,8072,0x2d2952b30ea0,64,FunctionPrototypeApply
code-creation,Builtin,3,8085,0x2d2952b30f20,15,FunctionPrototypeBind
code-creation,Builtin,3,8097,0x2d2952b30f80,47,FunctionPrototypeCall
code-creation,Builtin,3,8109,0x2d2952b31000,303,FunctionPrototypeHasInstance
code-creation,Builtin,3,8121,0x2d2952b31180,15,FunctionPrototypeToString
code-creation,Builtin,3,8134,0x2d2952b311e0,243,CreateIterResultObject
code-creation,Builtin,3,8146,0x2d2952b31320,876,CreateGeneratorObject
code-creation,Builtin,3,8158,0x2d2952b316e0,15,GeneratorFunctionConstructor
code-creation,Builtin,3,8171,0x2d2952b31740,15,AsyncFunctionConstructor
code-creation,Builtin,3,8183,0x2d2952b317a0,15,GlobalDecodeURI
code-creation,Builtin,3,8195,0x2d2952b31800,15,GlobalDecodeURIComponent
code-creation,Builtin,3,8207,0x2d2952b31860,15,GlobalEncodeURI
code-creation,Builtin,3,8219,0x2d2952b318c0,15,GlobalEncodeURIComponent
code-creation,Builtin,3,8231,0x2d2952b31920,15,GlobalEscape
code-creation,Builtin,3,8243,0x2d2952b31980,15,GlobalUnescape
code-creation,Builtin,3,8254,0x2d2952b319e0,15,GlobalEval
code-creation,Builtin,3,8266,0x2d2952b31a40,15,JsonParse
code-creation,Builtin,3,8277,0x2d2952b31aa0,15,JsonStringify
code-creation,Builtin,3,8293,0x2d2952b31b00,2771,LoadIC
code-creation,Builtin,3,8305,0x2d2952b32620,2679,LoadIC_Noninlined
code-creation,Builtin,3,8317,0x2d2952b330e0,32,LoadICTrampoline
code-creation,Builtin,3,8333,0x2d2952b33140,6496,KeyedLoadIC
code-creation,Builtin,3,8345,0x2d2952b34ae0,32,KeyedLoadICTrampoline
code-creation,Builtin,3,8362,0x2d2952b34b40,6176,StoreGlobalIC
code-creation,Builtin,3,8374,0x2d2952b363a0,32,StoreGlobalICTrampoline
code-creation,Builtin,3,8393,0x2d2952b36400,7144,StoreIC
code-creation,Builtin,3,8406,0x2d2952b38040,32,StoreICTrampoline
code-creation,Builtin,3,8422,0x2d2952b380a0,7664,KeyedStoreIC
code-creation,Builtin,3,8434,0x2d2952b39ee0,32,KeyedStoreICTrampoline
code-creation,Builtin,3,8447,0x2d2952b39f40,576,StoreInArrayLiteralIC
code-creation,Builtin,3,8459,0x2d2952b3a1c0,1919,LoadGlobalIC
code-creation,Builtin,3,8472,0x2d2952b3a980,1895,LoadGlobalICInsideTypeof
code-creation,Builtin,3,8484,0x2d2952b3b140,32,LoadGlobalICTrampoline
code-creation,Builtin,3,8496,0x2d2952b3b1a0,32,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,8509,0x2d2952b3b200,1064,FindOrderedHashMapEntry
code-creation,Builtin,3,8521,0x2d2952b3b680,15,MapPrototypeClear
code-creation,Builtin,3,8533,0x2d2952b3b6e0,15,MathHypot
code-creation,Builtin,3,8545,0x2d2952b3b740,111,AllocateHeapNumber
code-creation,Builtin,3,8557,0x2d2952b3b800,15,NumberPrototypeToExponential
code-creation,Builtin,3,8570,0x2d2952b3b860,15,NumberPrototypeToFixed
